researchExp,industryExp,toeflScore,internExp,greV,greQ,greA,ugCollege,univName,cgpa_4
0,0,112.0,0.0,161.0,164.0,3.5,MU,University of Washington,2.6526315789473687
6,0,101.0,2.0,151.0,162.0,3.5,VTU,University of Washington,3.6799999999999997
0,0,108.0,0.0,157.0,168.0,4.0,MU,University of Washington,2.6526315789473687
0,0,108.0,8.0,158.0,170.0,4.0,BITS Goa,University of Washington,3.4240000000000004
12,0,103.0,6.0,154.0,165.0,3.5,PESIT,University of Washington,3.8200000000000003
0,0,99.0,0.0,150.0,160.0,3.0,BMSCE,University of Washington,3.2042105263157894
0,12,108.0,0.0,152.0,166.0,3.5,PESIT,University of Washington,3.6520000000000006
0,0,105.0,0.0,152.0,159.0,4.0,Sardar Patel College of Engineering,University of Washington,2.6526315789473687
2,0,115.0,2.0,158.0,166.0,4.0,Panjab University,University of Washington,3.6391999999999998
0,0,108.0,0.0,149.0,169.0,3.5,Jaypee Institute of Information Technology,University of Washington,3.2
0,0,111.0,0.0,158.0,165.0,3.5,MU,University of Washington,2.7840000000000007
0,0,117.0,0.0,157.0,162.0,4.5,NIT Surathkal,University of Washington,2.72
0,30,109.0,0.0,154.0,159.0,4.5,MU,University of Washington,2.357894736842105
0,0,112.0,0.0,152.0,165.0,4.5,GITAM,University of Washington,2.9920000000000004
0,45,102.0,2.0,148.0,167.0,4.0,VTU,University of Washington,2.9894736842105267
0,0,109.0,0.0,157.0,165.0,3.5,VTU,University of Washington,3.410526315789474
0,0,105.0,0.0,157.0,163.0,4.0,Pune University,University of Washington,2.513684210526316
0,0,108.0,0.0,154.0,165.0,4.0,Maharaja Agrasen Institute Of Technology,University of Washington,3.1658947368421053
0,0,113.0,0.0,154.0,167.0,4.0,The LNM Institute of Information Technology,University of Washington,3.6799999999999997
0,0,106.0,0.0,154.0,162.0,4.0,Kerala University,University of Washington,0.29894736842105263
0,0,107.0,0.0,149.0,158.0,4.0,Fr. CRIT Vashi,University of Washington,2.522105263157895
0,0,107.0,0.0,156.0,160.0,4.0,M.I.T Aurangabad,University of Washington,2.9894736842105267
0,0,100.0,0.0,152.0,164.0,4.0,GGSIPU,University of Washington,3.2715789473684214
0,0,100.0,0.0,154.0,163.0,4.0,BITS Hyderabad,University of Washington,3.74
0,20,105.0,0.0,155.0,163.0,4.0,Nagpur University,University of Washington,3.28421052631579
0,34,111.0,4.0,154.0,162.0,4.0,Jaypee Institute of Information Technology,University of Washington,3.4526315789473685
0,0,113.0,0.0,164.0,161.0,4.0,K J Somaiya College of Engiineering,University of Washington,2.947368421052632
0,31,105.0,0.0,158.0,156.0,4.0,KIIT,University of Washington,2.8640000000000003
0,0,116.0,0.0,167.0,168.0,4.0,NIT Nagpur,University of Washington,3.0920000000000005
0,0,107.0,0.0,155.0,166.0,3.0,NIT- Surat,University of Washington,3.7520000000000007
0,22,114.0,0.0,157.0,168.0,4.0,Sardar Patel College of Engineering,University of Washington,3.1705263157894734
0,0,111.0,0.0,153.0,160.0,4.0,Anna University,University of Washington,3.6799999999999997
0,0,108.0,0.0,149.0,156.0,3.5,CSVTU,University of Washington,2.7978947368421054
0,0,109.0,0.0,153.0,157.0,4.0,Engineering,University of Washington,0.15578947368421056
0,0,110.0,0.0,159.0,159.0,4.0,AIT,University of Washington,2.863157894736842
0,0,112.0,0.0,159.0,166.0,4.5,VIT,University of Washington,3.512
0,0,113.0,0.0,160.0,159.0,4.0,SSN College of Engineering,University of Washington,3.2421052631578946
0,0,119.0,0.0,155.0,169.0,4.0,VIT,University of Washington,3.4526315789473685
0,53,99.0,0.0,151.0,162.0,3.5,LD College of Engineering / Gujarat University,University of Washington,2.8842105263157896
6,0,114.0,4.0,164.0,165.0,4.0,MSRIT,University of Washington,3.7600000000000002
0,0,114.0,0.0,157.0,166.0,4.0,MSRIT,University of Washington,3.708
0,42,107.0,0.0,157.0,168.0,4.0,BITS Goa,University of Washington,3.3560000000000003
0,11,117.0,0.0,156.0,164.0,4.0,MU,University of Washington,3.031578947368421
24,0,113.0,8.0,160.0,163.0,4.5,University of Pune,University of Washington,3.031578947368421
10,0,112.0,3.0,155.0,170.0,5.0,NITK Surathkal,University of Washington,3.6880000000000006
6,6,110.0,0.0,160.0,162.0,4.0,University of Pune,University of Washington,3.1044210526315794
0,0,117.0,0.0,164.0,166.0,4.5,IT BHU,University of Washington,3.2680000000000002
6,0,108.0,6.0,154.0,164.0,3.5,SU,University of Washington,3.3200000000000003
0,0,115.0,0.0,159.0,163.0,4.0,MU,University of Washington,2.493894736842105
0,0,109.0,0.0,155.0,159.0,4.0,MIT Pune,University of Washington,3.031578947368421
0,0,107.0,0.0,158.0,161.0,4.0,VIT University,University of Washington,3.5920000000000005
0,0,106.0,0.0,148.0,163.0,3.5,VTU,University of Washington,3.128
0,0,117.0,0.0,166.0,160.0,4.0,University of Pune,University of Washington,2.1894736842105265
0,0,106.0,0.0,155.0,155.0,4.0,MU,University of Washington,2.736842105263158
0,0,102.0,0.0,150.0,160.0,3.5,MDU,University of Washington,3.115789473684211
0,19,105.0,0.0,155.0,167.0,4.5,MU,University of Washington,2.9031578947368426
0,0,119.0,0.0,165.0,153.0,5.5,VTU,University of Washington,3.1578947368421053
0,12,114.0,0.0,159.0,166.0,4.0,EEC,University of Washington,3.3360000000000003
0,77,100.0,0.0,157.0,163.0,3.5,VSS Univ of Technology,University of Washington,3.072
0,49,110.0,0.0,152.0,159.0,4.0,Pune University,University of Washington,2.3747368421052633
12,0,106.0,2.0,151.0,166.0,3.0,University of Tehran,University of Washington,0.752
0,4,114.0,0.0,159.0,169.0,4.5,BITS Pilani,University of Washington,3.052
0,0,110.0,0.0,157.0,162.0,3.5,Jain University,University of Washington,3.48
0,0,106.0,28.0,150.0,159.0,3.5,WBUT,University of Washington,3.08
0,0,115.0,0.0,162.0,162.0,4.0,University of Texas at Dallas,University of Washington,0.0
0,0,119.0,0.0,156.0,159.0,4.0,Calicut University,University of Washington,2.690105263157895
0,0,105.0,0.0,155.0,158.0,4.5,University of Mumbai,University of Washington,2.736842105263158
0,54,102.0,0.0,155.0,165.0,3.0,Hi-Tech College of Engineering and Technology,University of Washington,2.8320000000000007
0,0,116.0,0.0,161.0,159.0,4.0,R V College of Engineering,University of Washington,3.2
0,0,107.0,0.0,151.0,164.0,3.0,Amrita Vishwa Vidhyapeetham,University of Washington,2.44
0,0,109.0,0.0,155.0,158.0,4.0,MU,University of Washington,2.6526315789473687
0,0,118.0,0.0,150.0,169.0,3.5,VTU,University of Washington,2.778947368421053
0,0,111.0,0.0,159.0,166.0,3.5,Pune University,University of Washington,2.947368421052632
0,0,109.0,2.0,153.0,170.0,3.5,SSN College of Engineering,University of Washington,3.2119999999999997
0,0,109.0,0.0,160.0,159.0,3.5,Madras Institute of Technology,University of Washington,3.344
0,0,101.0,0.0,154.0,161.0,3.5,Sardar Patel College of Engineering,University of Washington,2.5473684210526315
0,0,97.0,0.0,149.0,160.0,3.5,Vivekanand Education Society's Institiute of Technology,University of Washington,2.9894736842105267
0,0,113.0,0.0,161.0,160.0,4.0,KSRCT Anna university,University of Washington,3.6210526315789475
0,0,113.0,0.0,156.0,164.0,4.5,NIT-Trichy,University of Washington,3.4280000000000004
0,32,109.0,0.0,162.0,158.0,4.0,SASTRA,University of Washington,3.472
0,27,116.0,0.0,161.0,164.0,4.5,Biju Patnaik University of Technology,University of Washington,3.2880000000000003
0,0,116.0,0.0,162.0,161.0,4.5,Anna University,University of Washington,3.28
0,0,107.0,0.0,157.0,152.0,4.0,Bharathiar University,University of Washington,2.5684210526315794
22,24,95.0,4.0,148.0,162.0,3.5,NIT Warangal,University of Washington,3.508
0,0,105.0,0.0,152.0,158.0,3.5,Amrita Vishwa Vidhyapeetham,University of Washington,3.232
0,0,112.0,0.0,157.0,161.0,3.5,Sinhgad College of Engineering,University of Washington,2.863157894736842
0,0,109.0,0.0,155.0,166.0,4.5,Pune University,University of Washington,2.5263157894736845
0,0,114.0,0.0,159.0,169.0,4.5,VIT University,University of Washington,3.596
0,0,101.0,0.0,155.0,168.0,4.5,VTU,University of Washington,3.1578947368421053
0,0,118.0,0.0,160.0,163.0,4.0,SVNIT,University of Washington,3.664
0,29,115.0,0.0,151.0,156.0,4.0,BPUT,University of Washington,3.3560000000000003
0,0,114.0,0.0,165.0,169.0,4.5,IIT Bombay,University of Washington,2.972
0,0,108.0,0.0,153.0,163.0,4.5,H B T I Kanpur India,University of Washington,0.30736842105263157
0,0,103.0,0.0,155.0,161.0,4.5,Pune University,University of Washington,2.5263157894736845
0,0,112.0,0.0,158.0,165.0,4.0,Veer Surendra Sai UNiversity of Technology,University of Washington,3.208
0,0,105.0,16.0,153.0,158.0,4.0,BMSCE,University of Washington,2.9960000000000004
0,31,108.0,0.0,161.0,167.0,3.5,Sri Ramakrishna Engineering College,University of Washington,3.6
6,18,104.0,8.0,153.0,168.0,4.0,BITS Hyderabad,University of Washington,2.904
0,0,118.0,0.0,160.0,161.0,4.0,CEG,University of Washington,3.04
0,0,111.0,0.0,159.0,163.0,4.0,D J Sanghvi,University of Washington,2.736842105263158
0,0,105.0,0.0,153.0,164.0,4.0,MU,University of Washington,2.863157894736842
0,12,105.0,0.0,160.0,163.0,3.5,Telangana,University of Washington,3.3684210526315788
0,0,113.0,0.0,156.0,161.0,4.0,PESIT,University of Washington,3.3642105263157895
0,0,115.0,0.0,158.0,165.0,4.0,VTU,University of Washington,3.073684210526316
0,0,113.0,0.0,150.0,164.0,3.5,VESIT,University of Washington,3.5
0,0,104.0,0.0,153.0,163.0,4.0,Shivaji University,University of Washington,2.4421052631578952
0,0,111.0,0.0,162.0,165.0,3.5,PESIT,University of Washington,3.0762105263157897
0,0,104.0,0.0,156.0,166.0,3.5,NIT Warangal,University of Washington,3.696
7,24,112.0,6.0,156.0,165.0,4.0,PESIT,University of Washington,3.6840000000000006
0,0,103.0,0.0,150.0,166.0,3.0,NIT Rourkela,University of Utah,0.3216842105263158
0,48,102.0,12.0,152.0,160.0,3.0,VTU,University of Utah,3.578947368421053
0,0,98.0,0.0,148.0,169.0,3.0,Jaypee Institute of Information Technology,University of Utah,3.3200000000000003
0,0,103.0,3.0,156.0,165.0,3.0,Amrita School of Engineering,University of Utah,3.776
0,0,102.0,0.0,148.0,166.0,4.0,Maharishi Dayanand University,University of Utah,3.2732631578947373
0,0,101.0,0.0,148.0,164.0,3.0,University of Pune,University of Utah,2.5684210526315794
0,0,100.0,0.0,150.0,165.0,3.0,NIT Jamshedpur,University of Utah,3.3600000000000003
0,35,110.0,3.0,163.0,166.0,3.5,JNTU,University of Utah,3.4652631578947366
0,0,116.0,0.0,157.0,156.0,3.0,CMRIT,University of Utah,2.6273684210526316
24,0,102.0,0.0,153.0,164.0,4.0,MSRIT,University of Utah,3.1578947368421053
0,0,106.0,0.0,158.0,166.0,3.0,MU,University of Utah,2.778947368421053
0,0,106.0,0.0,154.0,162.0,3.5,RNSIT,University of Utah,2.9894736842105267
6,0,106.0,2.0,162.0,166.0,4.0,BIT Mesra,University of Utah,3.008
0,0,109.0,1.0,158.0,165.0,4.0,SRM,University of Utah,3.6108000000000007
32,34,112.0,3.0,150.0,162.0,4.5,Cochin University of Science and Technology,University of Utah,2.7936842105263158
0,0,108.0,0.0,149.0,169.0,3.5,Jaypee Institute of Information Technology,University of Utah,3.2
0,0,115.0,0.0,160.0,164.0,4.0,BIT Mesra,University of Utah,3.2589473684210533
0,0,110.0,0.0,159.0,166.0,4.0,Medicaps Institute of Science & Technology Indore,University of Utah,3.073684210526316
0,0,95.0,0.0,143.0,161.0,2.5,S.V.University,University of Utah,0.3242105263157895
0,0,100.0,0.0,152.0,164.0,3.5,University of Kerala,University of Utah,3.6240000000000006
0,36,111.0,0.0,158.0,168.0,4.0,CoE Trivandrum,University of Utah,3.172
0,0,107.0,0.0,166.0,168.0,3.5,University School of Technology IP Univ Delhi,University of Utah,3.115789473684211
0,0,113.0,0.0,156.0,164.0,3.5,University of Pune,University of Utah,2.9894736842105267
0,0,99.0,0.0,148.0,162.0,3.5,CEG,University of Utah,3.3600000000000003
0,0,113.0,0.0,164.0,165.0,4.0,JSSATE,University of Utah,3.031578947368421
0,0,97.0,0.0,146.0,152.0,3.0,Amravati University,University of Utah,2.8210526315789473
0,32,106.0,2.0,156.0,165.0,3.0,NSIT,University of Utah,3.321263157894737
0,0,97.0,0.0,146.0,165.0,3.0,RVR & JC College of Engineering,University of Utah,3.5705263157894738
0,0,112.0,0.0,154.0,161.0,3.5,SASTRA,University of Utah,3.12
24,48,101.0,0.0,155.0,162.0,3.0,NIT Alld,University of Utah,3.08
0,30,111.0,0.0,154.0,164.0,4.0,SSN College of Engineering,University of Utah,3.3263157894736843
0,0,108.0,0.0,156.0,165.0,4.0,BIT Mesra,University of Utah,2.7720000000000002
0,0,115.0,0.0,155.0,163.0,4.0,SSN College of Engineering,University of Utah,3.344
0,0,110.0,0.0,157.0,164.0,4.0,Model Engineering College,University of Utah,3.376842105263158
0,0,114.0,0.0,156.0,162.0,4.0,Techno India College of Technology Rajarhat (West Bengal University of Technology),University of Utah,3.316
0,0,98.0,0.0,147.0,162.0,3.5,VIT University,University of Utah,3.5
0,0,97.0,0.0,143.0,161.0,3.0,Vasavi College of Engineering,University of Utah,3.4526315789473685
0,0,106.0,6.0,150.0,170.0,3.5,IIT Bombay,University of Utah,3.24
0,0,102.0,0.0,157.0,159.0,4.0,University of Pune,University of Utah,2.4842105263157896
0,0,117.0,0.0,165.0,168.0,4.0,PESIT,University of Utah,3.88
0,0,109.0,0.0,153.0,157.0,4.0,Engineering,University of Utah,0.15578947368421056
0,0,95.0,0.0,154.0,163.0,3.5,Pune University,University of Utah,3.28421052631579
0,0,114.0,0.0,166.0,166.0,4.0,West Bengal University Of Technology,University of Utah,3.4357894736842107
0,0,109.0,0.0,149.0,164.0,3.0,Bapuji Institute of Engineering and Technology,University of Utah,3.2421052631578946
0,0,92.0,0.0,142.0,165.0,3.0,Anna University,University of Utah,3.3684210526315788
0,0,88.0,0.0,151.0,169.0,3.5,IIT BHU,University of Utah,3.232
0,0,114.0,0.0,164.0,162.0,4.0,IIT Madras,University of Utah,2.984
0,18,98.0,0.0,155.0,160.0,3.5,UPTU,University of Utah,2.656
0,0,113.0,0.0,152.0,163.0,3.5,Koneru Lakshmaiah College of Engineering,University of Utah,3.28
0,0,106.0,0.0,154.0,165.0,3.5,VTU,University of Utah,3.0905263157894742
0,0,116.0,0.0,167.0,170.0,4.0,BITS Pilani,University of Utah,3.7880000000000003
6,0,114.0,0.0,150.0,160.0,4.0,University of Pune,University of Utah,2.905263157894737
0,32,97.0,0.0,147.0,163.0,3.5,Punjab Technical University,University of Utah,3.3650526315789477
0,24,114.0,12.0,154.0,164.0,4.0,VTU,University of Utah,3.0760000000000005
0,0,97.0,0.0,139.0,163.0,3.0,PSG College of Technology,University of Utah,3.7200000000000006
0,0,110.0,0.0,154.0,168.0,4.0,PSG College of Technology,University of Utah,3.7159999999999997
0,15,115.0,0.0,160.0,170.0,4.5,NIT Calicut,University of Utah,3.316
0,1,103.0,0.0,152.0,159.0,3.0,Bharath engineering college,University of Utah,3.5880000000000005
0,18,103.0,7.0,152.0,162.0,3.5,DA-IICT,University of Utah,2.572
0,0,116.0,0.0,158.0,159.0,4.5,MU,University of Utah,2.927157894736842
0,0,94.0,0.0,148.0,161.0,3.0,JSSATE India,University of Utah,3.0669473684210526
0,76,108.0,6.0,154.0,164.0,3.5,PSG College of Technology,University of Utah,3.544
0,0,113.0,0.0,153.0,164.0,4.5,Amrita School of Engineering,University of Utah,3.2880000000000003
0,0,90.0,0.0,142.0,168.0,3.0,IIT Bhubaneswar,University of Utah,3.2560000000000002
0,0,109.0,0.0,151.0,161.0,4.0,PESIT,University of Utah,3.3840000000000003
0,38,104.0,1.0,149.0,156.0,3.0,UPTU,University of Utah,2.694736842105263
0,0,107.0,0.0,150.0,163.0,3.0,VIT University,University of Utah,3.472
0,25,92.0,0.0,148.0,162.0,2.5,University of Pune,University of Utah,2.5263157894736845
0,0,101.0,0.0,149.0,158.0,3.0,Bansal Institute of Science and Technology,University of Utah,2.8210526315789473
0,0,115.0,0.0,162.0,165.0,4.0,MU,University of Utah,2.947368421052632
0,0,101.0,0.0,150.0,161.0,3.5,WBUT,University of Utah,3.3520000000000003
0,0,107.0,0.0,152.0,159.0,3.5,VTU,University of Utah,3.4526315789473685
0,0,116.0,0.0,157.0,163.0,6.0,Motilal Nehru National Institute of Technology,University of Utah,3.176
0,0,108.0,0.0,157.0,161.0,3.0,GKV,University of Utah,3.2
0,0,113.0,0.0,159.0,162.0,4.0,IET DAVV,University of Utah,3.0610526315789475
0,0,112.0,0.0,152.0,164.0,3.5,PESIT,University of Utah,3.536
0,0,107.0,0.0,155.0,161.0,3.0,VTU,University of Utah,3.28421052631579
0,59,108.0,12.0,157.0,168.0,3.0,GBPUAT Pantnagar,University of Utah,3.3200000000000003
0,0,114.0,0.0,166.0,161.0,4.0,SSN College of Engineering,University of Utah,3.224
0,48,97.0,0.0,145.0,159.0,3.0,Rashtreeya Vidyalaya College of Engineering,University of Utah,3.4200000000000004
0,16,97.0,0.0,150.0,161.0,3.5,PCCOE,University of Utah,3.031578947368421
0,0,86.0,0.0,145.0,166.0,2.5,VIT,University of Utah,3.6042105263157893
0,32,104.0,7.0,156.0,168.0,4.0,VIT University,University of Utah,3.6
0,0,113.0,0.0,160.0,168.0,4.0,Pune University,University of Utah,2.947368421052632
0,0,113.0,6.0,149.0,164.0,4.0,Pondicherry University,University of Utah,3.08
0,0,115.0,0.0,163.0,165.0,4.0,Pune University,University of Utah,3.18021052631579
0,0,111.0,0.0,162.0,165.0,4.0,NIT Warangal,University of Utah,2.9640000000000004
0,24,106.0,2.0,153.0,165.0,4.0,Jadavpur University,University of Utah,3.192
0,0,114.0,0.0,157.0,166.0,4.0,Madras Institute of Technology,University of Utah,3.408
0,60,107.0,6.0,154.0,165.0,3.5,R V College of Engineering,University of Utah,2.648421052631579
0,0,109.0,0.0,161.0,169.0,4.0,NIT Rourkela,University of Utah,3.7640000000000002
0,0,102.0,0.0,150.0,162.0,4.0,SRM,University of Utah,3.18
0,40,100.0,0.0,149.0,164.0,3.5,University of Dhaka,University of Utah,3.44
0,0,112.0,0.0,156.0,166.0,4.0,LNMIIT,University of Utah,2.9960000000000004
0,0,112.0,0.0,159.0,170.0,4.0,Model Engineering College,University of Utah,3.2126315789473687
0,0,103.0,0.0,148.0,166.0,3.0,IIT Roorkee,University of Utah,2.956
0,0,113.0,0.0,159.0,163.0,5.0,Sri Jayachamarajendra College of Engineering,University of Utah,3.3317894736842106
0,0,116.0,0.0,157.0,166.0,4.5,D Y Patil College of Engineering,University of Utah,2.694736842105263
0,0,106.0,0.0,148.0,164.0,3.0,NIT Silchar,University of Utah,3.7159999999999997
12,0,102.0,3.0,149.0,167.0,3.0,Rajiv Gandhi Institute Of Technology,University of Utah,2.8800000000000003
0,0,100.0,0.0,149.0,159.0,4.0,IIIT Allahabad,University of Utah,3.28
0,0,110.0,0.0,155.0,164.0,3.5,MGIT JNTU,University of Utah,3.1663157894736846
0,0,109.0,6.0,161.0,164.0,4.0,BPUT,University of Utah,3.612
0,0,110.0,0.0,154.0,162.0,3.5,Jamia Millia Islamia,University of Utah,3.7479999999999998
0,0,103.0,0.0,144.0,158.0,3.5,VJTI,University of Utah,3.12
0,0,102.0,0.0,151.0,164.0,3.5,PES,University of Utah,3.64
0,0,93.0,0.0,147.0,162.0,3.5,SASTRA,University of Utah,3.1636
0,39,108.0,9.0,154.0,164.0,4.0,UPTU,University of Utah,3.1242105263157898
0,0,107.0,0.0,149.0,163.0,4.0,NIT Surat,University of Utah,3.3840000000000003
0,0,100.0,0.0,156.0,165.0,3.5,NIT Surathkal,University of Utah,2.9600000000000004
0,26,106.0,3.0,150.0,155.0,3.0,West Bengal University Of Technology,University of Utah,3.4000000000000004
0,54,104.0,0.0,153.0,159.0,4.5,Cochin University of Science and Technology,University of Utah,3.082105263157895
