researchExp,industryExp,toeflScore,internExp,greV,greQ,greA,univName,cgpa_4
0,12,114.0,0.0,159.0,166.0,4.0,University of Washington,3.3360000000000003
0,77,100.0,0.0,157.0,163.0,3.5,University of Washington,3.072
0,49,110.0,0.0,152.0,159.0,4.0,University of Washington,2.3747368421052637
12,0,106.0,2.0,151.0,166.0,3.0,University of Washington,0.752
0,4,114.0,0.0,159.0,169.0,4.5,University of Washington,3.052
0,0,110.0,0.0,157.0,162.0,3.5,University of Washington,3.48
0,0,106.0,28.0,150.0,159.0,3.5,University of Washington,3.08
0,0,115.0,0.0,162.0,162.0,4.0,University of Washington,0.0
0,0,119.0,0.0,156.0,159.0,4.0,University of Washington,2.690105263157895
0,0,105.0,0.0,155.0,158.0,4.5,University of Washington,2.736842105263158
0,54,102.0,0.0,155.0,165.0,3.0,University of Washington,2.8320000000000007
0,0,116.0,0.0,161.0,159.0,4.0,University of Washington,3.2
0,0,107.0,0.0,151.0,164.0,3.0,University of Washington,2.44
0,0,109.0,0.0,155.0,158.0,4.0,University of Washington,2.6526315789473687
0,0,118.0,0.0,150.0,169.0,3.5,University of Washington,2.7789473684210533
0,0,111.0,0.0,159.0,166.0,3.5,University of Washington,2.947368421052632
0,0,109.0,2.0,153.0,170.0,3.5,University of Washington,3.212
0,0,109.0,0.0,160.0,159.0,3.5,University of Washington,3.344
0,0,101.0,0.0,154.0,161.0,3.5,University of Washington,2.5473684210526315
0,0,97.0,0.0,149.0,160.0,3.5,University of Washington,2.9894736842105267
0,0,113.0,0.0,161.0,160.0,4.0,University of Washington,3.621052631578948
0,0,113.0,0.0,156.0,164.0,4.5,University of Washington,3.4280000000000004
0,32,109.0,0.0,162.0,158.0,4.0,University of Washington,3.472
0,27,116.0,0.0,161.0,164.0,4.5,University of Washington,3.2880000000000003
0,0,116.0,0.0,162.0,161.0,4.5,University of Washington,3.28
0,0,107.0,0.0,157.0,152.0,4.0,University of Washington,2.5684210526315794
22,24,95.0,4.0,148.0,162.0,3.5,University of Washington,3.508
0,0,105.0,0.0,152.0,158.0,3.5,University of Washington,3.2319999999999998
0,0,112.0,0.0,157.0,161.0,3.5,University of Washington,2.863157894736842
0,0,109.0,0.0,155.0,166.0,4.5,University of Washington,2.5263157894736845
0,0,114.0,0.0,159.0,169.0,4.5,University of Washington,3.596
0,0,101.0,0.0,155.0,168.0,4.5,University of Washington,3.1578947368421053
0,0,118.0,0.0,160.0,163.0,4.0,University of Washington,3.6639999999999997
0,29,115.0,0.0,151.0,156.0,4.0,University of Washington,3.3560000000000003
0,0,114.0,0.0,165.0,169.0,4.5,University of Washington,2.972
0,0,108.0,0.0,153.0,163.0,4.5,University of Washington,0.3073684210526316
0,0,103.0,0.0,155.0,161.0,4.5,University of Washington,2.5263157894736845
0,0,112.0,0.0,158.0,165.0,4.0,University of Washington,3.208
0,0,105.0,16.0,153.0,158.0,4.0,University of Washington,2.9960000000000004
0,31,108.0,0.0,161.0,167.0,3.5,University of Washington,3.6
6,18,104.0,8.0,153.0,168.0,4.0,University of Washington,2.904
0,0,118.0,0.0,160.0,161.0,4.0,University of Washington,3.04
0,0,111.0,0.0,159.0,163.0,4.0,University of Washington,2.736842105263158
0,0,105.0,0.0,153.0,164.0,4.0,University of Washington,2.863157894736842
0,12,105.0,0.0,160.0,163.0,3.5,University of Washington,3.3684210526315788
0,0,113.0,0.0,156.0,161.0,4.0,University of Washington,3.364210526315789
0,0,115.0,0.0,158.0,165.0,4.0,University of Washington,3.073684210526316
0,0,113.0,0.0,150.0,164.0,3.5,University of Washington,3.5
0,0,104.0,0.0,153.0,163.0,4.0,University of Washington,2.4421052631578952
0,0,111.0,0.0,162.0,165.0,3.5,University of Washington,3.0762105263157897
0,0,104.0,0.0,156.0,166.0,3.5,University of Washington,3.696
7,24,112.0,6.0,156.0,165.0,4.0,University of Washington,3.6840000000000006
0,0,103.0,0.0,150.0,166.0,3.0,University of Utah,0.3216842105263158
0,48,102.0,12.0,152.0,160.0,3.0,University of Utah,3.578947368421053
0,0,98.0,0.0,148.0,169.0,3.0,University of Utah,3.3200000000000003
0,0,103.0,3.0,156.0,165.0,3.0,University of Utah,3.7760000000000002
0,0,102.0,0.0,148.0,166.0,4.0,University of Utah,3.2732631578947373
0,0,101.0,0.0,148.0,164.0,3.0,University of Utah,2.5684210526315794
0,0,100.0,0.0,150.0,165.0,3.0,University of Utah,3.3600000000000003
0,35,110.0,3.0,163.0,166.0,3.5,University of Utah,3.4652631578947366
0,0,116.0,0.0,157.0,156.0,3.0,University of Utah,2.627368421052632
24,0,102.0,0.0,153.0,164.0,4.0,University of Utah,3.1578947368421053
0,0,106.0,0.0,158.0,166.0,3.0,University of Utah,2.7789473684210533
0,0,106.0,0.0,154.0,162.0,3.5,University of Utah,2.9894736842105267
6,0,106.0,2.0,162.0,166.0,4.0,University of Utah,3.008
0,0,109.0,1.0,158.0,165.0,4.0,University of Utah,3.6108000000000007
32,34,112.0,3.0,150.0,162.0,4.5,University of Utah,2.793684210526316
0,0,108.0,0.0,149.0,169.0,3.5,University of Utah,3.2
0,0,115.0,0.0,160.0,164.0,4.0,University of Utah,3.2589473684210533
0,0,110.0,0.0,159.0,166.0,4.0,University of Utah,3.073684210526316
0,0,95.0,0.0,143.0,161.0,2.5,University of Utah,0.3242105263157895
0,0,100.0,0.0,152.0,164.0,3.5,University of Utah,3.624000000000001
0,36,111.0,0.0,158.0,168.0,4.0,University of Utah,3.1719999999999997
0,0,107.0,0.0,166.0,168.0,3.5,University of Utah,3.1157894736842113
0,0,113.0,0.0,156.0,164.0,3.5,University of Utah,2.9894736842105267
0,0,99.0,0.0,148.0,162.0,3.5,University of Utah,3.3600000000000003
0,0,113.0,0.0,164.0,165.0,4.0,University of Utah,3.0315789473684216
0,0,97.0,0.0,146.0,152.0,3.0,University of Utah,2.8210526315789477
0,32,106.0,2.0,156.0,165.0,3.0,University of Utah,3.3212631578947365
0,0,97.0,0.0,146.0,165.0,3.0,University of Utah,3.5705263157894738
0,0,112.0,0.0,154.0,161.0,3.5,University of Utah,3.12
24,48,101.0,0.0,155.0,162.0,3.0,University of Utah,3.08
0,30,111.0,0.0,154.0,164.0,4.0,University of Utah,3.3263157894736843
0,0,108.0,0.0,156.0,165.0,4.0,University of Utah,2.772
0,0,115.0,0.0,155.0,163.0,4.0,University of Utah,3.344
0,0,110.0,0.0,157.0,164.0,4.0,University of Utah,3.376842105263158
0,0,114.0,0.0,156.0,162.0,4.0,University of Utah,3.3160000000000003
0,0,98.0,0.0,147.0,162.0,3.5,University of Utah,3.5
0,0,97.0,0.0,143.0,161.0,3.0,University of Utah,3.4526315789473685
0,0,106.0,6.0,150.0,170.0,3.5,University of Utah,3.24
0,0,102.0,0.0,157.0,159.0,4.0,University of Utah,2.4842105263157896
0,0,117.0,0.0,165.0,168.0,4.0,University of Utah,3.88
0,0,109.0,0.0,153.0,157.0,4.0,University of Utah,0.15578947368421056
0,0,95.0,0.0,154.0,163.0,3.5,University of Utah,3.28421052631579
0,0,114.0,0.0,166.0,166.0,4.0,University of Utah,3.4357894736842107
0,0,109.0,0.0,149.0,164.0,3.0,University of Utah,3.2421052631578946
0,0,92.0,0.0,142.0,165.0,3.0,University of Utah,3.3684210526315788
0,0,88.0,0.0,151.0,169.0,3.5,University of Utah,3.2319999999999998
0,0,114.0,0.0,164.0,162.0,4.0,University of Utah,2.984
0,18,98.0,0.0,155.0,160.0,3.5,University of Utah,2.656
0,0,113.0,0.0,152.0,163.0,3.5,University of Utah,3.28
0,0,106.0,0.0,154.0,165.0,3.5,University of Utah,3.0905263157894742
0,0,116.0,0.0,167.0,170.0,4.0,University of Utah,3.788
6,0,114.0,0.0,150.0,160.0,4.0,University of Utah,2.9052631578947365
0,32,97.0,0.0,147.0,163.0,3.5,University of Utah,3.365052631578948
0,24,114.0,12.0,154.0,164.0,4.0,University of Utah,3.0760000000000005
0,0,97.0,0.0,139.0,163.0,3.0,University of Utah,3.7200000000000006
0,0,110.0,0.0,154.0,168.0,4.0,University of Utah,3.716
0,15,115.0,0.0,160.0,170.0,4.5,University of Utah,3.3160000000000003
0,1,103.0,0.0,152.0,159.0,3.0,University of Utah,3.5880000000000005
0,18,103.0,7.0,152.0,162.0,3.5,University of Utah,2.572
0,0,116.0,0.0,158.0,159.0,4.5,University of Utah,2.9271578947368417
0,0,94.0,0.0,148.0,161.0,3.0,University of Utah,3.0669473684210526
0,76,108.0,6.0,154.0,164.0,3.5,University of Utah,3.5439999999999996
0,0,113.0,0.0,153.0,164.0,4.5,University of Utah,3.2880000000000003
0,0,90.0,0.0,142.0,168.0,3.0,University of Utah,3.256
0,0,109.0,0.0,151.0,161.0,4.0,University of Utah,3.3840000000000003
0,38,104.0,1.0,149.0,156.0,3.0,University of Utah,2.6947368421052635
0,0,107.0,0.0,150.0,163.0,3.0,University of Utah,3.472
0,25,92.0,0.0,148.0,162.0,2.5,University of Utah,2.5263157894736845
0,0,101.0,0.0,149.0,158.0,3.0,University of Utah,2.8210526315789477
0,0,115.0,0.0,162.0,165.0,4.0,University of Utah,2.947368421052632
0,0,101.0,0.0,150.0,161.0,3.5,University of Utah,3.3520000000000003
0,0,107.0,0.0,152.0,159.0,3.5,University of Utah,3.4526315789473685
0,0,116.0,0.0,157.0,163.0,6.0,University of Utah,3.176
0,0,108.0,0.0,157.0,161.0,3.0,University of Utah,3.2
0,0,113.0,0.0,159.0,162.0,4.0,University of Utah,3.0610526315789475
0,0,112.0,0.0,152.0,164.0,3.5,University of Utah,3.536
0,0,107.0,0.0,155.0,161.0,3.0,University of Utah,3.28421052631579
0,59,108.0,12.0,157.0,168.0,3.0,University of Utah,3.3200000000000003
0,0,114.0,0.0,166.0,161.0,4.0,University of Utah,3.2239999999999998
0,48,97.0,0.0,145.0,159.0,3.0,University of Utah,3.4200000000000004
0,16,97.0,0.0,150.0,161.0,3.5,University of Utah,3.0315789473684216
0,0,86.0,0.0,145.0,166.0,2.5,University of Utah,3.604210526315789
0,32,104.0,7.0,156.0,168.0,4.0,University of Utah,3.6
0,0,113.0,0.0,160.0,168.0,4.0,University of Utah,2.947368421052632
0,0,113.0,6.0,149.0,164.0,4.0,University of Utah,3.08
0,0,115.0,0.0,163.0,165.0,4.0,University of Utah,3.18021052631579
0,0,111.0,0.0,162.0,165.0,4.0,University of Utah,2.9640000000000004
0,24,106.0,2.0,153.0,165.0,4.0,University of Utah,3.1919999999999997
0,0,114.0,0.0,157.0,166.0,4.0,University of Utah,3.408
0,60,107.0,6.0,154.0,165.0,3.5,University of Utah,2.648421052631579
0,0,109.0,0.0,161.0,169.0,4.0,University of Utah,3.764
0,0,102.0,0.0,150.0,162.0,4.0,University of Utah,3.18
0,40,100.0,0.0,149.0,164.0,3.5,University of Utah,3.44
0,0,112.0,0.0,156.0,166.0,4.0,University of Utah,2.9960000000000004
0,0,112.0,0.0,159.0,170.0,4.0,University of Utah,3.2126315789473687
0,0,103.0,0.0,148.0,166.0,3.0,University of Utah,2.9560000000000004
0,0,113.0,0.0,159.0,163.0,5.0,University of Utah,3.33178947368421
0,0,116.0,0.0,157.0,166.0,4.5,University of Utah,2.6947368421052635
0,0,106.0,0.0,148.0,164.0,3.0,University of Utah,3.716
12,0,102.0,3.0,149.0,167.0,3.0,University of Utah,2.8800000000000003
0,0,100.0,0.0,149.0,159.0,4.0,University of Utah,3.28
0,0,110.0,0.0,155.0,164.0,3.5,University of Utah,3.1663157894736846
0,0,109.0,6.0,161.0,164.0,4.0,University of Utah,3.612
0,0,110.0,0.0,154.0,162.0,3.5,University of Utah,3.748
0,0,103.0,0.0,144.0,158.0,3.5,University of Utah,3.12
0,0,102.0,0.0,151.0,164.0,3.5,University of Utah,3.64
0,0,93.0,0.0,147.0,162.0,3.5,University of Utah,3.1636
0,39,108.0,9.0,154.0,164.0,4.0,University of Utah,3.1242105263157898
0,0,107.0,0.0,149.0,163.0,4.0,University of Utah,3.3840000000000003
0,0,100.0,0.0,156.0,165.0,3.5,University of Utah,2.9600000000000004
0,26,106.0,3.0,150.0,155.0,3.0,University of Utah,3.4000000000000004
0,54,104.0,0.0,153.0,159.0,4.5,University of Utah,3.0821052631578953
0,0,88.0,0.0,154.0,162.0,3.0,University of Utah,3.1239999999999997
0,0,110.0,0.0,154.0,158.0,4.0,University of Utah,2.7789473684210533
0,36,110.0,0.0,150.0,161.0,4.0,University of Utah,3.494736842105264
0,0,112.0,0.0,162.0,168.0,3.5,University of Utah,2.4440000000000004
0,0,117.0,0.0,155.0,167.0,4.0,University of Utah,3.5280000000000005
0,0,95.0,0.0,147.0,158.0,3.5,University of Utah,2.421052631578948
0,0,104.0,0.0,156.0,161.0,4.0,University of Utah,3.1014736842105264
0,0,105.0,6.0,152.0,162.0,3.0,University of Utah,0.3511578947368421
0,0,102.0,0.0,147.0,160.0,4.0,University of Utah,2.7789473684210533
0,0,103.0,0.0,154.0,159.0,3.5,University of Utah,3.0913684210526315
0,0,99.0,0.0,153.0,162.0,3.0,University of Utah,3.408
0,0,106.0,0.0,152.0,164.0,3.0,University of Utah,3.28421052631579
0,0,107.0,0.0,149.0,161.0,4.0,University of Utah,3.621052631578948
0,0,99.0,0.0,150.0,160.0,3.5,University of Utah,2.5684210526315794
0,0,107.0,0.0,151.0,161.0,3.5,University of Utah,2.5389473684210526
0,0,111.0,0.0,160.0,163.0,4.5,University of Utah,3.3920000000000003
0,0,103.0,0.0,154.0,162.0,3.5,University of Utah,3.16
0,0,102.0,0.0,153.0,161.0,4.0,University of Utah,3.208
0,0,100.0,0.0,152.0,166.0,3.5,University of Utah,3.209684210526316
0,0,110.0,0.0,155.0,159.0,3.5,University of Utah,3.494736842105264
0,0,107.0,0.0,151.0,168.0,3.5,University of Utah,3.3263157894736843
0,0,108.0,0.0,145.0,165.0,3.5,University of Utah,3.6
0,0,107.0,0.0,153.0,161.0,3.5,University of Utah,3.4320000000000004
0,0,112.0,0.0,152.0,165.0,4.0,University of Utah,3.4880000000000004
0,0,115.0,0.0,163.0,165.0,3.0,University of Utah,2.9747368421052633
2,24,100.0,2.0,147.0,164.0,3.0,University of Utah,3.244
0,36,97.0,2.0,150.0,164.0,3.5,University of Utah,3.3000000000000003
0,0,111.0,0.0,158.0,166.0,4.0,University of Utah,3.824
0,25,108.0,6.0,160.0,154.0,3.5,University of Utah,2.9583157894736845
0,0,101.0,0.0,149.0,167.0,3.5,University of Utah,3.1439999999999997
0,0,100.0,0.0,145.0,162.0,3.5,University of Utah,3.3200000000000003
24,24,119.0,0.0,157.0,165.0,5.0,University of Utah,3.5639999999999996
0,0,101.0,0.0,142.0,156.0,3.0,University of Utah,3.44
0,0,115.0,0.0,154.0,162.0,3.5,University of Utah,3.4526315789473685
0,0,107.0,0.0,152.0,158.0,3.5,University of Utah,3.3684210526315788
0,20,112.0,0.0,157.0,162.0,3.5,University of Utah,2.6526315789473687
0,0,110.0,0.0,156.0,167.0,4.0,University of Utah,3.404
0,0,105.0,0.0,155.0,170.0,3.0,University of Utah,2.8920000000000003
0,0,117.0,0.0,164.0,165.0,4.5,University of Utah,3.1319999999999997
0,0,101.0,0.0,151.0,160.0,3.0,University of Utah,3.4520000000000004
0,0,94.0,0.0,154.0,163.0,3.5,University of Utah,3.28421052631579
0,0,101.0,2.0,152.0,168.0,3.0,University of Utah,3.2084210526315795
0,0,107.0,0.0,152.0,162.0,3.5,University of Utah,2.6947368421052635
0,42,97.0,10.0,145.0,157.0,3.0,University of Utah,2.972631578947368
0,0,101.0,0.0,153.0,168.0,3.5,University of Utah,3.6880000000000006
0,0,113.0,0.0,160.0,157.0,4.5,University of Utah,3.1157894736842113
0,0,111.0,0.0,154.0,161.0,4.0,University of Utah,3.2421052631578946
0,36,107.0,0.0,152.0,162.0,3.5,University of Utah,3.1578947368421053
3,60,101.0,0.0,152.0,162.0,3.5,University of Utah,2.863157894736842
0,0,104.0,0.0,148.0,166.0,4.0,University of Utah,2.917894736842105
0,0,118.0,0.0,164.0,168.0,5.0,University of Utah,3.89
0,0,110.0,0.0,146.0,154.0,4.5,University of Utah,0.0
0,0,107.0,0.0,151.0,168.0,3.0,University of Utah,3.228
0,0,93.0,0.0,145.0,158.0,3.5,University of Utah,3.3360000000000003
0,0,110.0,0.0,153.0,157.0,3.5,University of Texas Dallas,2.9894736842105267
0,0,90.0,0.0,152.0,160.0,3.0,University of Texas Dallas,3.263157894736842
0,0,99.0,0.0,145.0,159.0,3.0,University of Texas Dallas,3.5663157894736837
0,0,100.0,0.0,144.0,160.0,4.0,University of Texas Dallas,3.44
0,0,100.0,0.0,144.0,158.0,3.0,University of Texas Dallas,2.7957894736842106
0,0,108.0,0.0,154.0,160.0,3.5,University of Texas Dallas,3.073684210526316
0,0,98.0,0.0,153.0,164.0,3.0,University of Texas Dallas,3.404
0,0,100.0,0.0,152.0,164.0,3.5,University of Texas Dallas,3.3560000000000003
0,0,106.0,0.0,148.0,164.0,3.0,University of Texas Dallas,3.0839999999999996
0,0,105.0,0.0,154.0,162.0,4.0,University of Texas Dallas,3.24
0,0,102.0,0.0,140.0,161.0,3.0,University of Texas Dallas,2.8210526315789477
0,0,113.0,0.0,156.0,163.0,4.0,University of Texas Dallas,2.8210526315789477
0,0,100.0,0.0,152.0,160.0,3.5,University of Texas Dallas,3.073684210526316
0,0,100.0,0.0,151.0,159.0,3.0,University of Texas Dallas,3.4600000000000004
0,0,116.0,0.0,159.0,164.0,3.5,University of Texas Dallas,3.5200000000000005
0,53,92.0,6.0,152.0,161.0,3.0,University of Texas Dallas,2.631578947368421
0,0,87.0,0.0,150.0,157.0,3.0,University of Texas Dallas,3.78
0,0,101.0,0.0,150.0,165.0,4.0,University of Texas Dallas,3.2421052631578946
0,30,105.0,0.0,159.0,168.0,3.0,University of Texas Dallas,2.688
0,0,96.0,0.0,145.0,159.0,3.5,University of Texas Dallas,3.0315789473684216
0,20,94.0,4.0,146.0,165.0,3.5,University of Texas Dallas,3.0
0,47,106.0,0.0,150.0,167.0,4.0,University of Texas Dallas,3.0880000000000005
0,0,117.0,0.0,150.0,163.0,3.5,University of Texas Dallas,3.28421052631579
0,0,89.0,0.0,149.0,161.0,3.5,University of Texas Dallas,3.5200000000000005
1,0,94.0,0.0,140.0,162.0,3.0,University of Texas Dallas,3.532
0,41,112.0,0.0,157.0,170.0,5.0,University of Texas Dallas,3.0597894736842113
0,0,109.0,0.0,156.0,162.0,3.5,University of Texas Dallas,2.9320000000000004
0,0,106.0,0.0,148.0,161.0,3.0,University of Texas Dallas,3.1621052631578945
0,0,89.0,0.0,143.0,160.0,3.0,University of Texas Dallas,2.947368421052632
0,0,116.0,0.0,159.0,161.0,3.0,University of Texas Dallas,2.5684210526315794
0,0,108.0,0.0,153.0,161.0,3.5,University of Texas Dallas,3.38
0,0,94.0,0.0,152.0,161.0,3.5,University of Texas Dallas,3.24
0,0,109.0,0.0,153.0,159.0,4.0,University of Texas Dallas,3.0760000000000005
0,0,98.0,0.0,145.0,163.0,3.5,University of Texas Dallas,3.334736842105264
0,0,110.0,0.0,156.0,165.0,3.0,University of Texas Dallas,3.0440000000000005
3,0,104.0,6.0,146.0,159.0,3.0,University of Texas Dallas,3.864
0,25,100.0,0.0,149.0,163.0,3.5,University of Texas Dallas,3.3600000000000003
0,0,87.0,0.0,150.0,162.0,3.0,University of Texas Dallas,3.3600000000000003
0,0,105.0,0.0,153.0,162.0,3.0,University of Texas Dallas,0.0
0,0,116.0,0.0,157.0,156.0,3.0,University of Texas Dallas,2.627368421052632
0,0,107.0,0.0,152.0,156.0,3.5,University of Texas Dallas,3.58
0,0,109.0,0.0,149.0,164.0,3.5,University of Texas Dallas,2.8968421052631577
0,0,111.0,0.0,154.0,161.0,3.5,University of Texas Dallas,3.512
0,30,106.0,0.0,156.0,161.0,4.0,University of Texas Dallas,3.76
0,0,100.0,0.0,146.0,160.0,3.5,University of Texas Dallas,3.208
0,0,104.0,0.0,150.0,161.0,4.5,University of Texas Dallas,2.6189473684210527
0,0,86.0,0.0,135.0,148.0,3.0,University of Texas Dallas,3.8160000000000003
0,0,105.0,0.0,147.0,163.0,3.5,University of Texas Dallas,3.2319999999999998
0,0,103.0,0.0,149.0,158.0,3.0,University of Texas Dallas,3.1157894736842113
0,0,105.0,0.0,148.0,159.0,4.0,University of Texas Dallas,3.073684210526316
0,24,112.0,10.0,157.0,166.0,4.0,University of Texas Dallas,0.29473684210526313
0,0,108.0,0.0,143.0,158.0,3.0,University of Texas Dallas,3.0442105263157897
0,0,111.0,0.0,148.0,163.0,4.5,University of Texas Dallas,3.7
0,0,112.0,0.0,156.0,161.0,4.0,University of Texas Dallas,3.2421052631578946
0,0,116.0,0.0,159.0,164.0,5.0,University of Texas Dallas,3.44
0,0,113.0,0.0,153.0,165.0,4.0,University of Texas Dallas,2.9052631578947365
0,0,96.0,0.0,141.0,162.0,3.0,University of Texas Dallas,0.0
0,0,97.0,0.0,148.0,160.0,3.5,University of Texas Dallas,2.4000000000000004
0,0,104.0,0.0,154.0,158.0,4.0,University of Texas Dallas,3.468
0,42,96.0,0.0,149.0,158.0,3.5,University of Texas Dallas,2.9894736842105267
0,0,110.0,0.0,151.0,158.0,3.5,University of Texas Dallas,2.9894736842105267
0,0,105.0,0.0,156.0,161.0,3.5,University of Texas Dallas,3.1578947368421053
0,0,101.0,0.0,152.0,158.0,3.5,University of Texas Dallas,3.1578947368421053
